id,name,chain_name,verification_status,prefecture,city,address,official_url,official_store_id,latitude,longitude,coordinate_source,coordinate_checked_at
"e44e8096-6770-4784-8c5a-a346c3441ebc","ヨドバシカメラ マルチメディアAkiba","ヨドバシカメラ","candidate","東京都","null","東京都千代田区神田花岡町1-1","https://global.yodobashi/stores","null","35.6989712","139.774683","バンダイ公式店舗API(店舗名完全一致)","2026-07-22"
"e4b97fa2-a286-4096-8f29-2e968685b080","GiGO阿蘇くまもと空港","GiGO","candidate","熊本県","null","熊本県上益城群益城町大字小谷1802-2 阿蘇くまもと空港 新旅客ターミナルビル 3F","https://www.gendagigo.jp/shop.html","null","32.8346","130.8584","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"e54aad67-1239-4655-86db-04c5e83879ab","GiGO尾道","GiGO","candidate","広島県","null","広島県尾道市新浜1-2-13","https://www.gendagigo.jp/shop.html","null","34.403","133.1863","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"e60082d7-f523-407b-b225-7fd7d58b34d9","GiGOつかしん","GiGO","candidate","兵庫県","null","兵庫県尼崎市塚口本町4-8-1つかしん内","https://www.gendagigo.jp/shop.html","null","34.7607","135.4183","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"e703232e-b11a-4603-b5be-3765fd2f0425","カプセル楽局EX中野サンモール店","カプセル楽局","confirmed","東京都","null","東京都中野区中野5丁目65番12号 中野サンモール スノービル","https://www.warehousenet.jp/capsule","null","35.7070182","139.6630357","カプセル楽局公式Google Mapsリンク","2026-07-22"
"e8b1a505-cb5f-41c5-a177-944b671c2455","カプセル楽局千葉C・one店","カプセル楽局","confirmed","千葉県","null","千葉県千葉市中央区富士見2丁目25番1号 千葉ショッピングセンターC・one内","https://www.warehousenet.jp/capsule","null","35.6115887","140.1142454","カプセル楽局公式Google Mapsリンク","2026-07-22"
"e93befd0-c310-4fa9-ba03-c80d6efbfab3","GiGO八柱","GiGO","candidate","千葉県","null","千葉県松戸市日暮1-1-1八柱駅第2ビル2F","https://www.gendagigo.jp/shop.html","null","35.7914","139.9378","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"eaa4ef20-3099-4d44-a736-647fd69bbefc","GiGO池袋1号館","GiGO","candidate","東京都","null","東京都豊島区東池袋1-22-12","https://www.gendagigo.jp/shop.html","null","35.73","139.716","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"eb2a2346-d917-40dc-bc2f-525054cac27d","カプセル楽局十条店","カプセル楽局","confirmed","東京都","null","東京都北区十条仲原1丁目8番26号 清水ビル 1F","https://www.warehousenet.jp/capsule","null","35.762314","139.7214356","カプセル楽局公式Google Mapsリンク","2026-07-22"
"ec1d577a-1bb9-4a1c-9b35-f0402afadf43","GiGOイオン淡路","GiGO","candidate","兵庫県","null","兵庫県淡路市志筑新島10-2","https://www.gendagigo.jp/shop.html","null","34.426","134.906","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"eca38b6f-5e38-486a-939e-a5a1b451c6ed","GiGO姫路駅前","GiGO","candidate","兵庫県","null","兵庫県姫路市駅前町254姫路駅前ビルB1F","https://www.gendagigo.jp/shop.html","null","34.8289","134.6911","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"edc188df-3b94-4e15-8f12-c290a9643e8d","GiGOマルエツ新糀谷","GiGO","candidate","東京都","null","東京都大田区萩中2-12-5 マルエツ新糀谷店 2F","https://www.gendagigo.jp/shop.html","null","35.551","139.7329","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"ede7b221-c04b-4b54-8183-3320027b6106","カプセル楽局早稲田駅前店","カプセル楽局","confirmed","東京都","null","東京都新宿区馬場下町5-1 ファミリーマート早稲田駅前店内","https://www.warehousenet.jp/capsule","null","35.7057943","139.7174251","カプセル楽局公式Google Mapsリンク","2026-07-22"
"f15ea844-14aa-44d2-9465-7b8867a9ef4c","ヨドバシカメラ マルチメディア仙台","ヨドバシカメラ","candidate","宮城県","null","宮城県仙台市宮城野区榴岡1丁目3番1号 ヨドバシ仙台第1ビル 2階~4階","https://global.yodobashi/stores","null","38.2591267","140.8852702","バンダイ公式店舗API(店舗名完全一致)","2026-07-22"
"f2b2e91d-2429-43a8-b541-26dc9a72f5cb","カプセル楽局柏駅東口店","カプセル楽局","confirmed","千葉県","null","千葉県柏市柏1丁目5−16","https://www.warehousenet.jp/capsule","null","35.8605729","139.9732153","カプセル楽局公式Google Mapsリンク","2026-07-22"
"f445d23c-b00a-478f-b138-ba516e3636c6","カプセル楽局赤羽スズラン通り店","カプセル楽局","confirmed","東京都","null","東京都北区赤羽2丁目1番18号","https://www.warehousenet.jp/capsule","null","35.7792859","139.7230096","カプセル楽局公式Google Mapsリンク","2026-07-22"
"f4528869-40ea-4869-af1b-1d9db4a9090d","カプセル楽局ひばりが丘店","カプセル楽局","confirmed","東京都","null","東京都西東京市ひばりが丘北4-3-30 ひばりヶ丘 JCビルIII 1F","https://www.warehousenet.jp/capsule","null","35.75255","139.3922647","カプセル楽局公式Google Mapsリンク","2026-07-22"
"f4d12d78-7e62-4a64-b2b5-d0ad543d7098","GiGOアクアウォーク大垣","GiGO","candidate","岐阜県","null","岐阜県大垣市林町六丁目80番21アクアウォーク大垣2F","https://www.gendagigo.jp/shop.html","null","35.369884","136.617233","既存登録座標(住所完全一致)","2026-07-22"
"f5933045-865f-4c3f-9f9d-3d506774a93f","GiGOアル・プラザ京田辺","GiGO","candidate","京都府","null","京都府京田辺市田辺中央5丁目2-1","https://www.gendagigo.jp/shop.html","null","34.8216","135.7694","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"f6355428-5b9b-4ece-9b72-0cd6e3b5dc02","GiGOイトーヨーカドー武蔵小金井","GiGO","candidate","東京都","null","東京都小金井市本町6-14-9 イトーヨーカドー武蔵小金井店 4F","https://www.gendagigo.jp/shop.html","null","35.7003","139.5046","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"f813a591-afb4-447c-bcdb-7716a049446a","カプセル楽局戸越銀座店","カプセル楽局","confirmed","東京都","null","東京都品川区戸越3丁目2-3 篠嵜ビル1F","https://www.warehousenet.jp/capsule","null","35.6150471","139.7151449","カプセル楽局公式Google Mapsリンク","2026-07-22"
"f8c0de1c-05ef-4407-bb81-917b03b33ea8","GiGOイオンスタイル上田","GiGO","candidate","長野県","null","長野県上田市常田2丁目12-18 イオンスタイル上田 1階","https://www.gendagigo.jp/shop.html","null","36.3926","138.2572","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"faa9d7d7-eccf-4e60-8242-7c267fd5a956","カプセル楽局千歳烏山店","カプセル楽局","confirmed","東京都","null","東京都世田谷区南烏山6丁目7番19号","https://www.warehousenet.jp/capsule","null","35.66873","139.5994833","カプセル楽局公式Google Mapsリンク","2026-07-22"
"fb9a9745-45b1-4323-b9a0-3af5a4278756","GiGO松山","GiGO","candidate","愛媛県","null","愛媛県松山市枝松5-7-32","https://www.gendagigo.jp/shop.html","null","33.8282","132.7864","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"fcd34c77-388e-4297-b196-2f17527595d2","GiGOあまがさきキューズモール","GiGO","candidate","兵庫県","null","兵庫県尼崎市潮江1-3-1あまがさきキューズモール内4F","https://www.gendagigo.jp/shop.html","null","34.7338","135.4306","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
"fd617a19-0967-4bf4-b737-12f39707d092","カプセル楽局新小岩ルミエール店","カプセル楽局","confirmed","東京都","null","東京都葛飾区新小岩1丁目51番1号","https://www.warehousenet.jp/capsule","null","35.7148396","139.860626","カプセル楽局公式Google Mapsリンク","2026-07-22"
"fe4849ca-e03f-4067-98f7-a3eae81b7eae","GiGOオリンピック墨田文花","GiGO","candidate","東京都","null","東京都墨田区文花1-31-9 オリンピック墨田文花店 1F","https://www.gendagigo.jp/shop.html","null","35.707","139.8234","GiGO公式店舗詳細(Google Mapsリンク)","2026-07-22"
