name,maker,work_title,series_name,character_name,genre,price,release_period,jan_code,official_url,image_url,source_checked_at
"パンダの穴 ミニチュアスナイパー4","タカラトミーアーツ","","","","ガチャ","300","2026年2月(2月16日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y097430","","2026-07-22"
"鬼滅の刃 ねむらせ隊 第3弾","バンダイ","","","","ガシャポン","400","2026年2月","4582769935800000","https://gashapon.jp/products/detail.php?jan_code=4582769935800000","","2026-07-22"
"ピクサーキャラクター ピンボールマシン","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y099342","","2026-07-22"
"侍ジャパン歴代ユニフォーム フレームマグネット","バンダイ","","","","ガシャポン","500","2026年2月","4582769968334000","https://gashapon.jp/products/detail.php?jan_code=4582769968334000","","2026-07-22"
"ポケットトミカ いっしょにあそぼう!ロジスティックス編","タカラトミーアーツ","","","","ガチャ","300","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902932","","2026-07-22"
"初音ミク 雪ミクあそーと~SNOW MIKU 2026~","バンダイ","","","","ガシャポン","500","2026年2月","4582769968396000","https://gashapon.jp/products/detail.php?jan_code=4582769968396000","","2026-07-22"
"ポケモン Yummy!スイーツマスコット chocolate!","タカラトミーアーツ","","","","ガチャ","300","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902994","","2026-07-22"
"小学一年生 だれでもなりきりアクリルチャーム","バンダイ","","","","ガシャポン","300","2026年2月","4582769910890000","https://gashapon.jp/products/detail.php?jan_code=4582769910890000","","2026-07-22"
"ポケモン ぺたんこマスコット Color:Black","タカラトミーアーツ","","","","ガチャ","300","2026年2月(2月16日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y097164","","2026-07-22"
"新劇場版 銀魂 -吉原大炎上- めじるしアクセサリー","バンダイ","","","","ガシャポン","300","2026年2月","4582769854507000","https://gashapon.jp/products/detail.php?jan_code=4582769854507000","","2026-07-22"
"ポケモン ランプマスコット","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y092978","","2026-07-22"
"星のカービィ PUPUPU FRIENDS フィギュアコレクション~フロッキーVer.~","バンダイ","","","","ガシャポン","400","2026年2月","4582769916861000","https://gashapon.jp/products/detail.php?jan_code=4582769916861000","","2026-07-22"
"ポケモン リップケース Part4","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y099571","","2026-07-22"
"葬送のフリーレン つまんでつなげてますこっと2","バンダイ","","","","ガシャポン","400","2026年2月","4582769935886000","https://gashapon.jp/products/detail.php?jan_code=4582769935886000","","2026-07-22"
"みんなのポチャッコ これくしょん","タカラトミーアーツ","","","","ガチャ","300","2026年2月(2026年2月23日週再発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903762","","2026-07-22"
"大きな光るまてぼうけ 犬","バンダイ","","","","ガシャポン","500","2026年2月","4570118203601000","https://gashapon.jp/products/detail.php?jan_code=4570118203601000","","2026-07-22"
"むぎゅっと! トムとジェリー","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2026年2月9日週再発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y903113","","2026-07-22"
"怒ったもふもふの猫ちゃあぁぁん","バンダイ","","","","ガシャポン","300","2026年2月","4582769919213000","https://gashapon.jp/products/detail.php?jan_code=4582769919213000","","2026-07-22"
"リトル・マーメイド Hide&Seek かくれんぼフィギュア","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月16日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y094231","","2026-07-22"
"豆ガシャ本 サンリオキャラクターズ「プロフィール帳」","バンダイ","","","","ガシャポン","300","2026年2月","4582769829536000","https://gashapon.jp/products/detail.php?jan_code=4582769829536000","","2026-07-22"
"リロ&スティッチ2 コスチュームフィギュアコレクション","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月16日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y096433","","2026-07-22"
"猫耳ヘッドホン ミニチュアチャーム2","バンダイ","","","","ガシャポン","400","2026年2月","4582769935909000","https://gashapon.jp/products/detail.php?jan_code=4582769935909000","","2026-07-22"
"映画 すみっコぐらし 空の王国とふたりのコ ソフビコレクション","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y099731","","2026-07-22"
"文房具刺繍チャーム","バンダイ","","","","ガシャポン","400","2026年2月","4582769876165000","https://gashapon.jp/products/detail.php?jan_code=4582769876165000","","2026-07-22"
"肩ズンFig. ガチャマシン","タカラトミーアーツ","","","","ガチャ","300","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y900990","","2026-07-22"
"忘却バッテリー ちびっこナイン~練習着Ver.~","バンダイ","","","","ガシャポン","500","2026年2月","4582769917431000","https://gashapon.jp/products/detail.php?jan_code=4582769917431000","","2026-07-22"
"肩ズンFig. ズートピア2","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月9日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y097409","","2026-07-22"
"僕のヒーローアカデミア おくるみますこっとチャーム","バンダイ","","","","ガシャポン","400","2026年2月","4582769927706000","https://gashapon.jp/products/detail.php?jan_code=4582769927706000","","2026-07-22"
"肩ズンFig. リメンバー・ミー","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月23日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y098536","","2026-07-22"
"魔法使いサリー ミニチュアチャームコレクション","バンダイ","","","","ガシャポン","400","2026年2月","4582769876318000","https://gashapon.jp/products/detail.php?jan_code=4582769876318000","","2026-07-22"
"松坂屋上野店 ミニチュアパンダフードマスコット","タカラトミーアーツ","","","","ガチャ","400","2026年2月(2月16日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y096389","","2026-07-22"
"名探偵コナン コナン隊 プラス","バンダイ","","","","ガシャポン","500","2026年2月","4570118198211000","https://gashapon.jp/products/detail.php?jan_code=4570118198211000","","2026-07-22"
"『新幹線変形ロボ シンカリオン』 ロボウォッチ","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月19日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y099984","","2026-07-22"
"矢沢あい BIG METAL RING","バンダイ","","","","ガシャポン","300","2026年2月","4582769916939000","https://gashapon.jp/products/detail.php?jan_code=4582769916939000","","2026-07-22"
"Curious George Kitchen ミニチュアマスコット","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月12日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y098178","","2026-07-22"
"幽☆遊☆白書 めじるしアクセサリー","バンダイ","","","","ガシャポン","300","2026年2月","4582769935756000","https://gashapon.jp/products/detail.php?jan_code=4582769935756000","","2026-07-22"
"Disney SERIES CREATED by MUS バッグコレクション","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月19日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y093739","","2026-07-22"
"“ディズニーキャラクター” カラーコレクションチャーム~black~","バンダイ","","","","ガシャポン","400","2026年1月","4582769928017000","https://gashapon.jp/products/detail.php?jan_code=4582769928017000","","2026-07-22"
"HAHAHA!Fig.ファグラー","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月12日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y098796","","2026-07-22"
"“ディズニープリンセス” ぎゅーこっと","バンダイ","","","","ガシャポン","400","2026年1月","4582769916588000","https://gashapon.jp/products/detail.php?jan_code=4582769916588000","","2026-07-22"
"MOOMIN もふもふポーシェット","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月26日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902147","","2026-07-22"
"【ジャンボカードダス/フラットガシャポン】葬送のフリーレン クリアビジュアルポスター3","バンダイ","","","","ガシャポン","200","2026年1月","4582769898402000","https://gashapon.jp/products/detail.php?jan_code=4582769898402000","","2026-07-22"
"THE!ガチャハンドル リターンズ","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月26日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y902949","","2026-07-22"
"【バンダイナムコオフィシャルショップ限定】パワーパフ ガールズ めじるしアクセサリー 2~スペシャルカラーver.~","バンダイ","","","","ガシャポン","300","2026年1月","4570118184771000","https://gashapon.jp/products/detail.php?jan_code=4570118184771000","","2026-07-22"
"カードキャプターさくら リップケース","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月12日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y097058","","2026-07-22"
"【フラットガシャポン】THE BEATLES KRAFT FILE COLLECTION","バンダイ","","","","ガシャポン","400","2026年1月","4582769927249000","https://gashapon.jp/products/detail.php?jan_code=4582769927249000","","2026-07-22"
"カプセルプラレール きかんしゃトーマス 雪の中でおおはしゃぎ編","タカラトミーアーツ","","","","ガチャ","300","2026年1月(1月19日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y901485","","2026-07-22"
"【フラットガシャポン】アイカツ! クリアファイルコレクション2","バンダイ","","","","ガシャポン","300","2026年1月","4582769898747000","https://gashapon.jp/products/detail.php?jan_code=4582769898747000","","2026-07-22"
"カプセルプラレール ワクワク!観光列車編","タカラトミーアーツ","","","","ガチャ","300","2026年1月(1月26日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y092732","","2026-07-22"
"【フラットガシャポン】クリアファイルコレクション ジャパンラグビー リーグワン ver.","バンダイ","","","","ガシャポン","400","2026年1月","4582769889110000","https://gashapon.jp/products/detail.php?jan_code=4582769889110000","","2026-07-22"
"カンキャラ! サンリオキャラクターズ","タカラトミーアーツ","","","","ガチャ","300","2026年1月(1月26日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y098550","","2026-07-22"
"【フラットガシャポン】サンリオキャラクターズ ミニおりたたみコンテナ","バンダイ","","","","ガシャポン","500","2026年1月","4570118205681000","https://gashapon.jp/products/detail.php?jan_code=4570118205681000","","2026-07-22"
"こんにち輪!フィギュアマスコット 呪術廻戦 Vol.2","タカラトミーアーツ","","","","ガチャ","400","2026年1月(1月19日週発売)","","https://www.takaratomy-arts.co.jp/items/item.html?n=Y091346","","2026-07-22"
"【フラットガシャポン】とっとこハム太郎 クリアラバーコースター2","バンダイ","","","","ガシャポン","400","2026年1月","4582769917035000","https://gashapon.jp/products/detail.php?jan_code=4582769917035000","","2026-07-22"
