name,chain_name,prefecture,address,latitude,longitude,category,business_hours,official_url,source_checked_at
"#C-pla あべのキューズモール店","#C-pla（シープラ）","大阪府","大阪府大阪市阿倍野区阿倍野筋1丁目6-1 あべのキューズモール 3階","34.6460530","135.5127720","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%81%82%e3%81%b9%e3%81%ae%e3%82%ad%e3%83%a5%e3%83%bc%e3%82%ba%e3%83%a2%e3%83%bc%e3%83%ab%e5%ba%97/","2026-07-18"
"#C-pla あまがさきキューズモール店","#C-pla（シープラ）","兵庫県","兵庫県尼崎市潮江1丁目3番1号 あまがさきキューズモール 3階","34.7331120","135.4317630","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%81%82%e3%81%be%e3%81%8c%e3%81%95%e3%81%8d%e3%82%ad%e3%83%a5%e3%83%bc%e3%82%ba%e3%83%a2%e3%83%bc%e3%83%ab%e5%ba%97/","2026-07-18"
"#C-pla イオンモール大曲店","#C-pla（シープラ）","秋田県","秋田県大仙市和合坪立177 イオンモール大曲 2階","39.4381680","140.5092770","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%a4%a7%e6%9b%b2%e5%ba%97/","2026-07-18"
"#C-pla ダイナシティイースト店","#C-pla（シープラ）","神奈川県","神奈川県小田原市中里296-1 ダイナシティイースト 3階","35.2817230","139.1885530","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%80%e3%82%a4%e3%83%8a%e3%82%b7%e3%83%86%e3%82%a3%e3%82%a4%e3%83%bc%e3%82%b9%e3%83%88%e5%ba%97/","2026-07-18"
"#C-pla トレッサ横浜店","#C-pla（シープラ）","神奈川県","神奈川県横浜市港北区師岡町700 トレッサ横浜 北棟3階","35.5241970","139.6454620","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%88%e3%83%ac%e3%83%83%e3%82%b5%e6%a8%aa%e6%b5%9c%e5%ba%97/","2026-07-18"
"#C-pla ダイナシティウエスト店","#C-pla（シープラ）","神奈川県","神奈川県小田原市中里208 ダイナシティウエスト 3階","35.2839700","139.1856230","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%80%e3%82%a4%e3%83%8a%e3%82%b7%e3%83%86%e3%82%a3%e3%82%a6%e3%82%a8%e3%82%b9%e3%83%88%e5%ba%97/","2026-07-18"
"#C-pla イオンモール上尾店","#C-pla（シープラ）","埼玉県","埼玉県上尾市愛宕3丁目8-1 イオンモール上尾 2階","35.9650760","139.5980680","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e4%b8%8a%e5%b0%be%e5%ba%97/","2026-07-18"
"#C-pla イオンモール千葉ニュータウン店","#C-pla（シープラ）","千葉県","千葉県印西市中央北3丁目2 イオンモール千葉ニュータウン モール棟3階","35.8022120","140.1121830","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%8d%83%e8%91%89%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%bf%e3%82%a6%e3%83%b3%e5%ba%97/","2026-07-18"
"#C-pla ザ・モール仙台長町店","#C-pla（シープラ）","宮城県","宮城県仙台市太白区長町7丁目20-15 ザ・モール仙台長町パート2 2階","38.2258220","140.8768620","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b6%e3%83%bb%e3%83%a2%e3%83%bc%e3%83%ab%e4%bb%99%e5%8f%b0%e9%95%b7%e7%94%ba%e5%ba%97/","2026-07-18"
"#C-pla イオン帯広店","#C-pla（シープラ）","北海道","北海道帯広市西4条南20丁目1番地 イオン帯広 1階","42.9088750","143.2006840","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e5%b8%af%e5%ba%83%e5%ba%97/","2026-07-18"
"#C-pla イオン千歳店","#C-pla（シープラ）","北海道","北海道千歳市栄町6丁目51 イオン千歳 2階","42.8289990","141.6482700","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e5%8d%83%e6%ad%b3%e5%ba%97/","2026-07-18"
"#C-pla SUNAMO店&GASHAPON® OFFICIALSHOP","#C-pla（シープラ）","東京都","東京都江東区新砂3丁目4-31 南砂町ショッピングセンタースナモ 3階","35.6654850","139.8344880","ガチャ専門店","","https://toshin.jpn.com/shop/sunamo%e5%ba%97/","2026-07-18"
"#C-pla イオンモール三川店","#C-pla（シープラ）","山形県","山形県東田川郡三川町大字猪子字和田庫128-1 イオンモール三川 2階","38.8157540","139.8356630","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e4%b8%89%e5%b7%9d%e5%ba%97/","2026-07-18"
"#C-pla GACHAVA１｜仙台SELVA店","#C-pla（シープラ）","宮城県","宮城県仙台市泉区泉中央1丁目4-1 泉中央ショッピングセンタープラザ セルバ4階","38.3236390","140.8822170","ガチャ専門店","","https://toshin.jpn.com/shop/gachava/","2026-07-18"
"#C-pla イオンモール札幌発寒店","#C-pla（シープラ）","北海道","北海道札幌市西区発寒8条12丁目1番地 イオンモール札幌発寒 3階","43.0957910","141.2781830","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e6%9c%ad%e5%b9%8c%e7%99%ba%e5%af%92%e5%ba%97/","2026-07-18"
"ドリームカプセル シーナシーナ 青森","ドリームカプセル","青森県","青森県青森市浜田1丁目14-1 CiiNA CiiNA 青森1F","40.8009220","140.7485960","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/79","2026-07-18"
"ドリームカプセル 三井アウトレットパーク仙台港","ドリームカプセル","宮城県","宮城県仙台市宮城野区中野3丁目7-2 三井アウトレットパーク仙台港2F","38.2727970","140.9878850","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/87","2026-07-18"
"ドリームカプセル イオンモール名取","ドリームカプセル","宮城県","宮城県名取市杜せきのした5丁目3-1 イオンモール名取3F","38.1637310","140.8957820","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/91","2026-07-18"
"ドリームカプセル イオンモール水戸内原","ドリームカプセル","茨城県","茨城県水戸市内原2丁目1番地 イオンモール水戸内原3F","36.3745610","140.3588410","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/96","2026-07-18"
"ドリームカプセル イオンモールつくば","ドリームカプセル","茨城県","茨城県つくば市稲岡66-1 イオンモールつくば3F","36.0345950","140.1327210","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/98","2026-07-18"
"ドリームカプセル 那須ガーデンアウトレット","ドリームカプセル","栃木県","栃木県那須塩原市塩野崎184-7 那須ガーデンアウトレット ミドルエリア","36.9658930","139.9913640","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/101","2026-07-18"
"ドリームカプセル 高崎オーパ","ドリームカプセル","群馬県","群馬県高崎市八島町46-1 高崎オーパ5F","36.3231510","139.0110020","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/104","2026-07-18"
"ドリームカプセル ウニクス上里","ドリームカプセル","埼玉県","埼玉県児玉郡上里町大字七本木字古新田西2272-1 UNICUS上里2階","36.2415200","139.1500400","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/107","2026-07-18"
"ドリームカプセル 草加マルイ","ドリームカプセル","埼玉県","埼玉県草加市高砂2丁目9-1 草加マルイ5F","35.8284000","139.8045500","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/110","2026-07-18"
"ドリームカプセル 大宮マルイ","ドリームカプセル","埼玉県","埼玉県さいたま市大宮区桜木町2-3 大宮マルイ6F","35.9069900","139.6217960","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/113","2026-07-18"
"ドリームカプセル アリオ鷲宮","ドリームカプセル","埼玉県","埼玉県久喜市久本寺谷田7番地1 アリオ鷲宮2F","36.0786670","139.6613310","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/116","2026-07-18"
"ドリームカプセル プレナ幕張","ドリームカプセル","千葉県","千葉県千葉市美浜区ひび野2丁目4番地 プレナ幕張2F","35.6478920","140.0404050","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/119","2026-07-18"
"ドリームカプセル イトーヨーカドー八王子","ドリームカプセル","東京都","東京都八王子市狭間町1462-1 イトーヨーカドー八王子3F","35.6375850","139.2929690","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/122","2026-07-18"
"ドリームカプセル 吉祥寺マルイ","ドリームカプセル","東京都","東京都武蔵野市吉祥寺南町1丁目7-1 吉祥寺マルイ2F","35.7022630","139.5791930","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/125","2026-07-18"
"ドリームカプセル 上野マルイ","ドリームカプセル","東京都","東京都台東区上野6-15-1 上野マルイ2F","35.7102320","139.7757870","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/128","2026-07-18"
"ドリームカプセル イオンモール多摩平の森","ドリームカプセル","東京都","東京都日野市多摩平2丁目4番1 イオンモール多摩平の森3F","35.6624370","139.3809200","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/131","2026-07-18"
"ドリームカプセル MAGNET by SHIBUYA109","ドリームカプセル","東京都","東京都渋谷区神南1-23-10 MAGNET by SHIBUYA109 5F","35.6597710","139.7007750","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/134","2026-07-18"
"ドリームカプセル 横浜四季の森フォレオ","ドリームカプセル","神奈川県","神奈川県横浜市旭区上白根3丁目41-1 横浜四季の森フォレオ3階","35.4985850","139.5411380","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/2262","2026-07-18"
"ドリームカプセル 海老名マルイ","ドリームカプセル","神奈川県","神奈川県海老名市中央1-6-1 海老名マルイ5F","35.4527470","139.3931270","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/137","2026-07-18"
"ドリームカプセル THE OUTLETS SHONAN HIRATSUKA","ドリームカプセル","神奈川県","神奈川県平塚市大神八丁目1番1号 THE OUTLETS SHONAN HIRATSUKA 2207区画","35.3926200","139.3650820","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/140","2026-07-18"
"ドリームカプセル パティオ上越","ドリームカプセル","新潟県","新潟県上越市富岡539-2 パティオ上越A棟1F","37.1423150","138.2623290","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/143","2026-07-18"
"ドリームカプセル イオンモールとなみ","ドリームカプセル","富山県","富山県砺波市中神1丁目174番地 イオンモールとなみ 2階","36.6416360","136.9476620","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/2288","2026-07-18"
"ドリームカプセル イオンモール新小松","ドリームカプセル","石川県","石川県小松市清六町315 イオンモール新小松 2Fフードフォレスト内","36.3951450","136.4620510","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/146","2026-07-18"
"ドリームカプセル イオンモール佐久平","ドリームカプセル","長野県","長野県佐久市佐久平駅南11-10 イオンモール佐久平2F","36.2754970","138.4643250","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/149","2026-07-18"
"ドリームカプセル イオンモール松本","ドリームカプセル","長野県","長野県松本市中央4丁目9番51 イオンモール松本晴庭3F","36.2336350","137.9783330","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/152","2026-07-18"
"ドリームカプセル 土岐プレミアム・アウトレット","ドリームカプセル","岐阜県","岐阜県土岐市土岐ヶ丘1丁目2 土岐プレミアム・アウトレット","35.3406220","137.1651760","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/2265","2026-07-18"
"ドリームカプセル MASA21","ドリームカプセル","岐阜県","岐阜県岐阜市正木中1丁目2番1号 MASA21 2F","35.4467930","136.7457430","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/154","2026-07-18"
"ドリームカプセル イオンモール各務原インター","ドリームカプセル","岐阜県","岐阜県各務原市那加萱場町3-8 イオンモール各務原インター3F","35.3924180","136.8239750","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/157","2026-07-18"
"ドリームカプセル アクアウォーク大垣","ドリームカプセル","岐阜県","岐阜県大垣市林町六丁目80番21 アクアウォーク大垣2F","35.3698840","136.6172330","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/160","2026-07-18"
"ドリームカプセル イオンモール大垣","ドリームカプセル","岐阜県","岐阜県大垣市外野2丁目100番地 イオンモール大垣2F","35.3369670","136.6137080","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/163","2026-07-18"
"ドリームカプセル 遠鉄百貨店","ドリームカプセル","静岡県","静岡県浜松市中央区砂山町320-2 遠鉄百貨店 本館5階","34.7037810","137.7344510","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/165","2026-07-18"
"ドリームカプセル イオンモール富士宮","ドリームカプセル","静岡県","静岡県富士宮市浅間町1番8号 イオンモール富士宮2F","35.2206190","138.6135100","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/168","2026-07-18"
"ドリームカプセル イオンモール浜松市野","ドリームカプセル","静岡県","静岡県浜松市中央区天王町字諏訪1981-3 イオンモール浜松市野2F","34.7386440","137.7637330","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/171","2026-07-18"
"ドリームカプセル イオンタウン千種","ドリームカプセル","愛知県","愛知県名古屋市千種区千種2丁目16-13 イオンタウン千種 本館2F","35.1609120","136.9238280","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/174","2026-07-18"
"ドリームカプセル イオンモール扶桑","ドリームカプセル","愛知県","愛知県丹羽郡扶桑町大字南山名高塚5の1 イオンモール扶桑1F","35.3623580","136.8980100","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/177","2026-07-18"
"ドリームカプセル 中部国際空港","ドリームカプセル","愛知県","愛知県常滑市セントレア1丁目1 番地 中部国際空港 第1ターミナル4階 スカイタウン","34.8585090","136.8090210","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/180","2026-07-18"
"ドリームカプセル Main Labo","ドリームカプセル","愛知県","愛知県名古屋市中区栄3丁目31-6 ロイヤルビル1F〜3F","35.1639980","136.9084470","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/183","2026-07-18"
"ドリームカプセル シャンピアポート","ドリームカプセル","愛知県","愛知県名古屋市昭和区白金3丁目6-24 シャンピアポート1F","35.1430090","136.9176940","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/186","2026-07-18"
"ドリームカプセル 名古屋栄セントラルパーク","ドリームカプセル","愛知県","愛知県名古屋市中区錦３丁目15-13先 セントラルパーク内37","35.1713710","136.9078220","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/189","2026-07-18"
"ドリームカプセル イオンタウン名西","ドリームカプセル","愛知県","愛知県名古屋市西区香呑町6丁目49番地1 イオンタウン名西2F","35.2040410","136.8924870","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/192","2026-07-18"
"ドリームカプセル マーケットスクエアささしま","ドリームカプセル","愛知県","愛知県名古屋市中村区平池町4丁目60番14号 マーケットスクエアささしま内","35.1617200","136.8825530","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/198","2026-07-18"
"ドリームカプセル プライムツリー赤池","ドリームカプセル","愛知県","愛知県日進市赤池町箕ノ手1番 プライムツリー赤池3F","35.1171230","137.0217590","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/201","2026-07-18"
"ドリームカプセル イオンモール岡崎","ドリームカプセル","愛知県","愛知県岡崎市戸崎町字外山38-5 イオンモール岡崎3F","34.9363980","137.1629790","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/204","2026-07-18"
"ドリームカプセル イオンモール長久手","ドリームカプセル","愛知県","愛知県長久手市勝入塚501番地 イオンモール長久手3F","35.1730920","137.0503390","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/207","2026-07-18"
"ドリームカプセル イオンモール東浦","ドリームカプセル","愛知県","愛知県知多郡東浦町大字緒川字旭13-2 イオンモール東浦1F","34.9825670","136.9718630","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/210","2026-07-18"
"ドリームカプセル 津チャム","ドリームカプセル","三重県","三重県津市羽所町","34.7332880","136.5109710","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/2327","2026-07-18"
"ドリームカプセル イオンタウン松阪船江","ドリームカプセル","三重県","三重県松阪市船江町1392-27 イオンタウン松阪船江 A棟2階","34.5941050","136.5235290","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/213","2026-07-18"
"ドリームカプセル そよら鈴鹿白子","ドリームカプセル","三重県","三重県鈴鹿市白子駅前3番1号 そよら鈴鹿白子2F","34.8371730","136.5916140","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/216","2026-07-18"
"ドリームカプセル イオンモール桑名","ドリームカプセル","三重県","三重県桑名市新西方1-22 イオンモール桑名3F","35.0722120","136.6625520","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/219","2026-07-18"
"ドリームカプセル イオンモール鈴鹿","ドリームカプセル","三重県","三重県鈴鹿市庄野羽山4丁目1-2 イオンモール鈴鹿2F","34.8737600","136.5331420","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/221","2026-07-18"
"ドリームカプセル イオンタウン彦根","ドリームカプセル","滋賀県","滋賀県彦根市古沢町255-1 イオンタウン彦根 専門店棟1F","35.2714040","136.2679900","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/224","2026-07-18"
"ドリームカプセル イオンモール草津","ドリームカプセル","滋賀県","滋賀県草津市新浜町300 イオンモール草津 モール棟3F","34.9981800","135.9121250","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/227","2026-07-18"
"ドリームカプセル イオンモールKYOTO","ドリームカプセル","京都府","京都府京都市南区西九条鳥居口町1番地 イオンモールKYOTO4F","34.9827190","135.7545320","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/230","2026-07-18"
"ドリームカプセル West Labo","ドリームカプセル","大阪府","大阪府枚方市岡東町19-1 HIRAKATA MALL 2F","34.8146170","135.6461790","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/234","2026-07-18"
"ドリームカプセル 京阪百貨店守口店","ドリームカプセル","大阪府","大阪府守口市河原町8番3号 京阪百貨店守口店6F","34.7365300","135.5675510","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/238","2026-07-18"
"ドリームカプセル イオンタウン松原","ドリームカプセル","大阪府","大阪府松原市新堂4-1154 イオンタウン松原2F","34.5666430","135.5521850","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/241","2026-07-18"
"ドリームカプセル イオンモールりんくう泉南","ドリームカプセル","大阪府","大阪府泉南市りんくう南浜3-12 イオンモールりんくう泉南2F","34.3829920","135.2671970","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/245","2026-07-18"
"ドリームカプセル イオンモール四條畷","ドリームカプセル","大阪府","大阪府四條畷市砂四丁目3番2号 イオンモール四條畷1F","34.7449380","135.6312260","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/249","2026-07-18"
"ドリームカプセル イオンモール大阪ドームシティ","ドリームカプセル","大阪府","大阪府大阪市西区千代崎三丁目13番1 イオンモール大阪ドームシティ3F","34.6694870","135.4773410","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/252","2026-07-18"
"ドリームカプセル エキソアレ西神中央","ドリームカプセル","兵庫県","兵庫県神戸市西区糀台5丁目9-4 エキソアレ西神中央2F","34.7194560","135.0175930","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/256","2026-07-18"
"ドリームカプセル イオンモール神戸南","ドリームカプセル","兵庫県","兵庫県神戸市兵庫区中之島二丁目1番1 イオンモール神戸南内","34.6653670","135.1744380","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/260","2026-07-18"
"ドリームカプセル イオンモール加西北条","ドリームカプセル","兵庫県","兵庫県加西市北条町北条308番地の1 イオンモール加西北条2F","34.9305150","134.8282170","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/263","2026-07-18"
"ドリームカプセル 神戸ハーバーランドumie","ドリームカプセル","兵庫県","兵庫県神戸市中央区東川崎町一丁目7番2号 神戸ハーバーランドumie サウスモール4F","34.6795200","135.1826020","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/266","2026-07-18"
"ドリームカプセル トナリエ大和高田","ドリームカプセル","奈良県","奈良県大和高田市幸町3-18 トナリエ大和高田2F","34.5193060","135.7436370","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/269","2026-07-18"
"ドリームカプセル シャミネ鳥取","ドリームカプセル","鳥取県","鳥取県鳥取市東品治町111-1 シャミネ鳥取 本館","35.4949070","134.2234500","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/273","2026-07-18"
"ドリームカプセル イオンモール出雲","ドリームカプセル","島根県","島根県出雲市渡橋町1066 イオンモール出雲2F","35.3672030","132.7393490","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/277","2026-07-18"
"ドリームカプセル 三井アウトレットパーク倉敷","ドリームカプセル","岡山県","岡山県倉敷市寿町12-3 三井アウトレットパーク倉敷2F（区画2210）","34.6039510","133.7612460","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/281","2026-07-18"
"ドリームカプセル 紙屋町シャレオ","ドリームカプセル","広島県","広島県広島市中区基町 地下街100号 シャレオ東通りE15","34.4010960","132.4565120","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/284","2026-07-18"
"ドリームカプセル イオンタウン防府","ドリームカプセル","山口県","山口県防府市鐘紡町7-1 イオンタウン防府2F","34.0486910","131.5875850","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/288","2026-07-18"
"ドリームカプセル イオンモール徳島","ドリームカプセル","徳島県","徳島県徳島市南末広町4番1号 イオンモール徳島内","34.0630490","134.5731350","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/292","2026-07-18"
"ドリームカプセル イオンタウン宇多津","ドリームカプセル","香川県","香川県綾歌郡宇多津町浜二番丁16 イオンタウン宇多津2階","34.3075220","133.8090520","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/295","2026-07-18"
"ドリームカプセル イオンモール新居浜","ドリームカプセル","愛媛県","愛媛県新居浜市前田町8-8 イオンモール新居浜1F","33.9543570","133.2702330","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/299","2026-07-18"
"ドリームカプセル 高知アベニュー","ドリームカプセル","高知県","高知県高知市帯屋町1丁目13-23 帯屋町商店街内 アベニュービル2F","33.5604820","133.5388180","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/303","2026-07-18"
"ドリームカプセル THE OUTLETS KITAKYUSHU","ドリームカプセル","福岡県","福岡県北九州市八幡東区東田4丁目1-1 THE OUTLETS KITAKYUSHU","33.8740230","130.8106540","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/2067","2026-07-18"
"ドリームカプセル South Labo","ドリームカプセル","福岡県","福岡県福岡市中央区大名2丁目1番59号 大産西通ビル1〜3F","33.5887220","130.3963470","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/307","2026-07-18"
"ドリームカプセル ガーデンズ千早東","ドリームカプセル","福岡県","福岡県福岡市東区千早3丁目6番36号 エディオン ガーデンズ千早東店1F","33.6501310","130.4368290","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/311","2026-07-18"
"ドリームカプセル 博多マルイ","ドリームカプセル","福岡県","福岡県福岡市博多区博多駅中央街9-1 博多マルイ6F","33.5888400","130.4193570","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/315","2026-07-18"
"ドリームカプセル チャチャタウン小倉","ドリームカプセル","福岡県","福岡県北九州市小倉北区砂津3丁目1-1 チャチャタウン小倉1F","33.8828930","130.8880920","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/319","2026-07-18"
"ドリームカプセル イオンモール大牟田","ドリームカプセル","福岡県","福岡県大牟田市岬町3番4 イオンモール大牟田2F","33.0304720","130.4277650","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/323","2026-07-18"
"ドリームカプセル イオンモール筑紫野","ドリームカプセル","福岡県","福岡県筑紫野市立明寺434番地1 イオンモール筑紫野内 3F 本店 2F 2号店","33.4808730","130.5242920","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/326","2026-07-18"
"ドリームカプセル 長崎スタジアムシティ","ドリームカプセル","長崎県","長崎県長崎市幸町7-1 長崎スタジアムシティ NORTH 3F","32.7593310","129.8647000","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/330","2026-07-18"
"ドリームカプセル 沖縄アウトレットモールあしびなー","ドリームカプセル","沖縄県","沖縄県豊見城市豊崎1-188 沖縄アウトレットモールあしびなー2階","26.1581190","127.6551820","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/1991","2026-07-18"
"ドリームカプセル マックスバリュやいま","ドリームカプセル","沖縄県","沖縄県石垣市真栄里292-1","24.3365190","124.1815030","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/334","2026-07-18"
"ドリームカプセル 那覇オーパ","ドリームカプセル","沖縄県","沖縄県那覇市泉崎1丁目20-1 那覇オーパ2F","26.2114560","127.6759570","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/338","2026-07-18"
"ドリームカプセル イオンモール沖縄ライカム","ドリームカプセル","沖縄県","沖縄県中頭郡北中城村字ライカム1番地 イオンモール沖縄ライカム4F","26.3145750","127.7960430","ガチャ専門店","","https://www.dreamcapsule.co.jp/shop/342","2026-07-18"
"#C-pla イオンモール釧路昭和店","#C-pla（シープラ）","北海道","北海道釧路市昭和中央4丁目18-1 イオンモール釧路昭和2階","43.0263860","144.3599850","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e9%87%a7%e8%b7%af%e6%98%ad%e5%92%8c%e5%ba%97/","2026-07-18"
"#C-pla イオンモール旭川駅前店","#C-pla（シープラ）","北海道","北海道旭川市宮下通7丁目2番5号 イオンモール旭川駅前3階","43.7644500","142.3580630","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e6%97%ad%e5%b7%9d%e9%a7%85%e5%89%8d%e5%ba%97/","2026-07-18"
